,Season,Player,G,MP,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/40,is_mvp
4359,2024,Grace Berger,11,102,0,10,25,0.4,2,5,0.4,8,20,0.4,9,14,0.643,4,15,7,5,0,10,12,31,7.4,0.497,0.44,0.2,0.56,4.7,8.6,10.1,2.5,0.0,24.3,17.9,88.0,110.0,-0.1,0.0,-0.1,-0.029,0
4360,2024,Caitlin Bickle,8,15,0,0,3,0.0,0,3,0.0,0,0,,0,0,,0,0,0,0,0,0,1,0,-10.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,107.0,-0.1,0.0,-0.1,-0.19,0
4361,2024,DeWanna Bonner,40,1271,39,212,511,0.415,58,197,0.294,154,314,0.49,119,143,0.832,22,238,80,47,27,56,70,601,16.8,0.524,0.472,0.386,0.28,2.1,11.6,11.2,2.0,2.0,8.9,22.9,104.0,96.0,1.9,3.1,4.9,0.155,0
4362,2024,Aliyah Boston,40,1236,40,236,446,0.529,7,26,0.269,229,420,0.545,81,110,0.736,111,355,126,35,49,79,130,560,20.4,0.566,0.537,0.058,0.247,10.7,16.8,17.3,1.4,3.5,13.8,20.6,114.0,107.0,3.6,0.9,4.5,0.147,0
4363,2024,Cameron Brink,15,329,15,41,103,0.398,10,31,0.323,31,72,0.431,21,25,0.84,18,80,25,16,35,34,60,113,12.9,0.496,0.447,0.301,0.243,6.6,14.6,13.2,2.5,9.2,23.0,20.1,87.0,99.0,-0.4,0.6,0.2,0.023,0
4364,2024,Jaelyn Brown,14,141,1,15,31,0.484,6,12,0.5,9,19,0.474,1,3,0.333,7,21,6,4,4,12,16,37,7.7,0.572,0.581,0.387,0.097,5.8,8.9,6.3,1.4,2.4,27.1,13.5,90.0,115.0,-0.1,-0.1,-0.1,-0.04,0
4365,2024,Jakia Brown-Turner,2,8,0,0,1,0.0,0,0,,0,1,0.0,2,2,1.0,0,1,0,1,0,0,0,2,15.3,0.532,0.0,0.0,2.0,0.0,7.5,0.0,6.3,0.0,0.0,10.7,123.0,95.0,0.0,0.0,0.0,0.182,0
4366,2024,Kalani Brown,39,516,2,92,158,0.582,0,3,0.0,92,155,0.594,39,59,0.661,43,119,41,7,22,48,63,223,16.4,0.606,0.582,0.019,0.373,9.7,13.7,13.1,0.7,3.7,20.7,19.3,107.0,115.0,0.9,-0.2,0.7,0.052,0
4367,2024,Lexie Brown,16,379,8,42,131,0.321,21,69,0.304,21,62,0.339,24,27,0.889,1,37,53,17,2,31,22,129,9.3,0.451,0.401,0.527,0.206,0.3,5.9,23.7,2.3,0.5,17.8,20.5,88.0,109.0,-0.5,0.2,-0.3,-0.031,0
4368,2024,Kennedy Burke,38,459,3,54,132,0.409,15,58,0.259,39,74,0.527,8,12,0.667,14,58,33,24,11,27,37,131,9.8,0.477,0.466,0.439,0.091,3.6,7.3,11.0,2.7,2.0,16.4,16.1,91.0,98.0,-0.2,0.9,0.7,0.064,0
4369,2024,Rae Burrell,37,579,7,59,163,0.362,24,72,0.333,35,91,0.385,78,100,0.78,21,68,42,29,11,37,59,220,12.6,0.531,0.436,0.442,0.613,4.4,7.1,12.1,2.5,1.6,15.2,18.8,102.0,108.0,0.6,0.3,0.9,0.062,0
4370,2024,Veronica Burton,31,393,1,26,72,0.361,13,37,0.351,13,35,0.371,31,37,0.838,13,44,58,14,7,15,32,96,13.6,0.544,0.451,0.514,0.514,4.0,6.9,22.3,1.9,1.7,14.5,12.1,118.0,99.0,0.9,0.8,1.7,0.171,0
4371,2024,Maya Caldwell,25,405,6,52,125,0.416,15,50,0.3,37,75,0.493,12,15,0.8,20,45,27,15,5,23,30,131,10.7,0.498,0.476,0.4,0.12,5.5,6.3,11.9,1.9,1.1,14.9,17.2,96.0,105.0,0.0,0.4,0.4,0.042,0
4372,2024,Jordin Canada,20,624,18,69,177,0.39,16,57,0.281,53,120,0.442,57,73,0.781,12,69,116,32,5,42,52,211,14.8,0.504,0.435,0.322,0.412,2.1,6.3,32.2,2.7,0.7,16.7,18.2,104.0,103.0,0.8,0.8,1.6,0.102,0
4373,2024,Emma Cannon,5,9,0,2,3,0.667,0,1,0.0,2,2,1.0,0,0,,0,2,1,0,0,1,0,4,15.8,0.667,0.667,0.333,0.0,0.0,12.8,20.3,0.0,0.0,25.0,20.5,98.0,105.0,0.0,0.0,0.0,0.059,0
4374,2024,Kamilla Cardoso,32,876,29,126,242,0.521,0,0,,126,242,0.521,61,84,0.726,96,254,54,17,46,49,101,313,17.5,0.561,0.521,0.0,0.347,11.9,16.5,10.3,1.0,4.6,14.9,16.4,111.0,104.0,1.8,1.0,2.8,0.13,0
4375,2024,Bridget Carleton,39,1164,36,126,284,0.444,91,205,0.444,35,79,0.443,30,38,0.789,37,147,87,39,12,40,80,373,13.5,0.62,0.604,0.722,0.134,3.8,7.3,11.7,1.7,0.9,11.7,13.5,117.0,100.0,2.5,2.1,4.5,0.156,0
4376,2024,DiJonai Carrington,39,1155,39,173,429,0.403,26,104,0.25,147,325,0.452,124,157,0.79,53,196,61,61,17,74,100,496,14.1,0.498,0.434,0.242,0.366,5.6,10.5,9.2,2.8,1.4,12.9,22.9,97.0,96.0,0.4,2.8,3.2,0.112,0
4377,2024,Chennedy Carter,33,858,20,238,489,0.487,9,31,0.29,229,458,0.5,92,126,0.73,22,117,102,36,6,55,105,577,21.2,0.53,0.496,0.063,0.258,2.8,7.8,25.6,2.1,0.6,9.2,30.6,107.0,106.0,2.1,0.7,2.8,0.133,0
4378,2024,Jessika Carter,2,4,0,0,1,0.0,0,0,,0,1,0.0,0,2,0.0,0,0,0,0,0,0,0,0,-21.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,0.0,111.0,-0.1,0.0,-0.1,-0.578,0
4379,2024,Tina Charles,39,1160,39,243,533,0.456,11,42,0.262,232,491,0.473,84,107,0.785,97,374,89,36,20,61,96,581,19.5,0.501,0.466,0.079,0.201,9.3,18.4,16.0,1.6,1.6,9.5,25.0,103.0,100.0,1.7,2.0,3.7,0.129,0
4380,2024,Layshia Clarendon,21,335,12,32,75,0.427,7,20,0.35,25,55,0.455,20,23,0.87,6,38,54,15,1,25,44,91,10.6,0.535,0.473,0.267,0.307,2.2,6.8,26.6,2.3,0.3,22.7,14.7,101.0,109.0,0.2,0.1,0.4,0.046,0
4381,2024,Alysha Clark,40,972,18,85,192,0.443,47,126,0.373,38,66,0.576,23,28,0.821,21,145,70,33,11,55,107,240,9.1,0.587,0.565,0.656,0.146,2.6,8.6,10.5,1.7,1.0,21.2,12.3,100.0,103.0,0.5,1.3,1.8,0.074,0
4382,2024,Caitlin Clark,40,1416,40,242,580,0.417,122,355,0.344,120,225,0.533,163,180,0.906,14,227,337,53,27,223,111,769,18.8,0.583,0.522,0.612,0.31,1.2,9.4,39.1,1.9,1.7,25.3,27.7,103.0,109.0,2.3,0.7,3.0,0.086,0
4383,2024,Natasha Cloud,38,1265,38,152,383,0.397,44,143,0.308,108,240,0.45,90,109,0.826,18,154,263,54,23,115,102,438,14.2,0.508,0.454,0.373,0.285,1.7,7.1,34.5,2.2,1.6,21.1,19.8,100.0,108.0,1.0,0.6,1.6,0.051,0
4384,2024,Nia Coffey,40,534,11,48,148,0.324,18,66,0.273,30,82,0.366,16,21,0.762,19,95,46,12,26,40,48,130,7.3,0.413,0.385,0.446,0.142,3.9,10.2,14.4,1.2,4.4,20.3,16.7,80.0,102.0,-1.0,0.8,-0.2,-0.018,0
4385,2024,Napheesa Collier,34,1181,34,268,545,0.492,31,100,0.31,237,445,0.533,127,158,0.804,76,330,115,65,48,70,87,694,25.1,0.565,0.52,0.183,0.29,7.8,16.2,18.8,2.8,3.6,10.2,26.7,112.0,91.0,3.7,3.7,7.4,0.25,0
4386,2024,Sydney Colson,31,248,1,27,64,0.422,14,37,0.378,13,27,0.481,8,9,0.889,1,14,30,15,5,14,23,76,12.4,0.559,0.531,0.578,0.141,0.5,3.3,18.3,3.0,1.7,17.1,15.2,103.0,101.0,0.2,0.4,0.6,0.1,0
4387,2024,Zia Cooke,29,257,0,36,112,0.321,11,37,0.297,25,75,0.333,20,29,0.69,3,18,17,9,3,21,22,103,5.1,0.413,0.371,0.33,0.259,1.4,4.2,11.8,1.8,1.0,14.4,25.3,78.0,111.0,-0.8,0.0,-0.8,-0.12,0
4388,2024,Kahleah Copper,37,1197,37,273,628,0.435,69,220,0.314,204,408,0.5,167,207,0.807,24,168,84,29,3,110,121,782,16.4,0.544,0.49,0.35,0.33,2.4,8.2,14.2,1.2,0.2,13.3,31.8,99.0,111.0,0.9,0.2,1.1,0.037,0
4389,2024,Lorela Cubaj,28,221,1,15,35,0.429,0,0,,15,35,0.429,3,5,0.6,19,41,15,9,2,12,33,33,6.9,0.444,0.429,0.0,0.143,9.5,10.6,10.9,2.1,0.8,24.4,10.1,92.0,104.0,-0.1,0.3,0.2,0.037,0
4390,2024,Sophie Cunningham,40,1109,21,103,240,0.429,68,180,0.378,35,60,0.583,60,69,0.87,16,157,79,41,10,38,91,334,12.7,0.618,0.571,0.75,0.288,1.7,8.2,11.3,1.9,0.8,12.3,12.8,116.0,109.0,2.2,0.5,2.7,0.097,0
4391,2024,Damiris Dantas,20,210,0,34,74,0.459,13,33,0.394,21,41,0.512,8,12,0.667,4,43,12,5,5,12,20,89,13.7,0.561,0.547,0.446,0.162,2.3,12.0,9.3,1.2,2.1,13.1,19.3,103.0,109.0,0.2,0.1,0.3,0.059,0
4392,2024,Kaela Davis,4,52,0,4,12,0.333,2,2,1.0,2,10,0.2,2,4,0.5,1,4,1,1,2,4,5,12,2.4,0.436,0.417,0.167,0.333,2.1,4.4,2.9,1.0,3.4,22.5,15.0,74.0,109.0,-0.1,0.0,-0.1,-0.074,0
4393,2024,Marquesha Davis,20,80,0,9,22,0.409,1,1,1.0,8,21,0.381,5,7,0.714,2,10,4,1,4,3,11,24,8.3,0.478,0.432,0.045,0.318,3.0,7.2,7.6,0.6,4.3,10.7,15.8,97.0,101.0,0.0,0.1,0.2,0.076,0
4394,2024,Diamond DeShields,32,441,10,56,161,0.348,9,52,0.173,47,109,0.431,22,36,0.611,7,46,43,20,8,29,52,143,7.0,0.404,0.376,0.323,0.224,1.7,5.9,15.8,2.3,1.6,14.1,20.5,83.0,106.0,-0.8,0.4,-0.4,-0.035,0
4395,2024,Skylar Diggins,40,1262,40,218,510,0.427,39,134,0.291,179,376,0.476,130,150,0.867,28,105,257,68,36,110,112,605,18.6,0.525,0.466,0.263,0.294,2.5,4.7,34.0,2.7,2.5,16.0,23.9,105.0,100.0,2.2,2.1,4.3,0.138,0
4396,2024,Liz Dixon,17,160,0,11,29,0.379,0,0,,11,29,0.379,8,10,0.8,14,41,9,1,9,8,13,30,9.9,0.449,0.379,0.0,0.345,10.5,14.9,8.6,0.3,5.1,19.3,11.9,97.0,108.0,0.0,0.1,0.1,0.029,0
4397,2024,Ivana Dojkić,26,257,0,25,74,0.338,16,42,0.381,9,32,0.281,21,27,0.778,9,22,20,9,1,14,26,87,9.4,0.507,0.446,0.568,0.365,4.2,4.9,11.6,1.8,0.3,14.0,17.5,102.0,103.0,0.2,0.4,0.6,0.089,0
4398,2024,Stefanie Dolson,39,1013,39,133,280,0.475,72,155,0.465,61,125,0.488,33,42,0.786,33,193,102,21,18,68,114,371,13.6,0.621,0.604,0.554,0.15,3.8,11.4,17.1,1.0,1.7,18.6,16.4,108.0,104.0,1.6,1.1,2.7,0.106,0
4399,2024,Aaliyah Edwards,34,741,17,103,210,0.49,0,7,0.0,103,203,0.507,52,80,0.65,48,191,48,25,27,50,91,258,13.4,0.526,0.49,0.033,0.381,7.6,15.4,11.1,1.7,3.4,16.9,18.1,99.0,101.0,0.3,1.2,1.6,0.085,0
4400,2024,Emily Engstler,32,464,3,76,154,0.494,27,57,0.474,49,97,0.505,18,22,0.818,44,128,47,19,24,22,49,197,21.7,0.602,0.581,0.37,0.143,11.1,16.5,18.2,2.1,4.9,11.8,18.1,119.0,99.0,1.5,0.9,2.4,0.204,0
4401,2024,Olivia Époupa,17,114,0,6,16,0.375,0,0,,6,16,0.375,2,2,1.0,6,19,26,14,0,15,13,14,11.2,0.415,0.375,0.0,0.125,6.4,9.7,32.9,6.3,0.0,47.1,12.9,84.0,90.0,-0.2,0.4,0.2,0.079,0
4402,2024,Dana Evans,39,743,12,95,252,0.377,41,109,0.376,54,143,0.378,48,50,0.96,5,43,94,26,5,53,48,279,11.4,0.509,0.458,0.433,0.198,0.7,3.3,20.6,1.8,0.6,16.2,19.3,99.0,109.0,0.4,0.3,0.7,0.04,0
4403,2024,Temi Fagbenle,22,415,2,58,114,0.509,2,12,0.167,56,102,0.549,22,28,0.786,31,104,20,11,15,27,66,140,12.6,0.554,0.518,0.105,0.246,8.9,14.7,7.5,1.3,3.2,17.6,16.4,104.0,108.0,0.4,0.2,0.7,0.067,0
4404,2024,Dyaisha Fair,1,4,0,0,2,0.0,0,1,0.0,0,1,0.0,0,0,,0,0,2,0,0,0,0,0,-2.7,0.0,0.0,0.5,0.0,0.0,0.0,64.9,0.0,0.0,0.0,23.1,53.0,111.0,0.0,0.0,0.0,-0.333,0
4405,2024,Dulcy Fankam Mendjiadeu,7,36,0,2,3,0.667,0,0,,2,3,0.667,2,6,0.333,4,9,1,0,0,3,5,6,4.3,0.532,0.667,0.0,2.0,12.5,14.2,3.9,0.0,0.0,34.7,10.5,88.0,105.0,0.0,0.0,0.0,0.011,0
4406,2024,Leonie Fiebich,40,837,15,97,203,0.478,55,127,0.433,42,76,0.553,18,25,0.72,39,121,70,38,7,41,88,267,13.7,0.624,0.613,0.626,0.123,5.5,8.4,12.8,2.3,0.7,16.1,13.7,115.0,100.0,1.7,1.5,3.3,0.155,0
4407,2024,Kysre Gondrezick,5,16,0,2,7,0.286,1,6,0.167,1,1,1.0,0,0,,1,2,2,4,0,3,2,5,10.6,0.357,0.357,0.857,0.0,6.8,7.1,20.2,12.8,0.0,30.0,27.4,64.0,85.0,-0.1,0.1,0.0,-0.101,0
4408,2024,Allisha Gray,40,1327,40,205,509,0.403,69,202,0.342,136,307,0.443,143,186,0.769,44,175,107,42,29,67,94,622,16.0,0.526,0.471,0.397,0.365,3.7,7.5,15.1,1.6,2.0,10.2,22.4,106.0,104.0,2.3,1.5,3.8,0.113,0
4409,2024,Chelsea Gray,27,702,25,84,206,0.408,26,77,0.338,58,129,0.45,39,48,0.813,5,79,132,34,19,64,37,233,14.0,0.513,0.471,0.374,0.233,0.8,6.5,28.9,2.4,2.3,22.0,19.1,97.0,101.0,0.2,1.2,1.3,0.074,0
4410,2024,Brittney Griner,30,861,30,219,378,0.579,9,18,0.5,210,360,0.583,87,112,0.777,54,197,69,16,46,53,57,534,26.0,0.625,0.591,0.048,0.296,7.5,13.3,17.1,1.0,4.8,11.0,25.6,117.0,107.0,3.4,0.6,4.0,0.187,0
4411,2024,Megan Gustafson,38,405,7,53,106,0.5,22,57,0.386,31,49,0.633,13,17,0.765,23,73,9,13,5,14,59,141,12.7,0.621,0.604,0.538,0.16,6.8,10.4,3.5,1.6,1.0,11.0,14.5,114.0,103.0,0.8,0.5,1.4,0.134,0
4412,2024,Dearica Hamby,40,1346,40,268,523,0.512,30,88,0.341,238,435,0.547,125,198,0.631,61,368,139,68,8,118,110,691,19.2,0.566,0.541,0.168,0.379,5.4,16.5,20.6,2.5,0.5,16.2,24.1,103.0,104.0,1.9,1.5,3.4,0.101,0
4413,2024,Isabelle Harrison,36,587,5,95,238,0.399,3,18,0.167,92,220,0.418,41,50,0.82,38,141,27,20,12,39,47,234,11.9,0.45,0.405,0.076,0.21,7.0,13.7,7.9,1.7,1.8,13.0,22.3,91.0,104.0,-0.4,0.6,0.2,0.016,0
4414,2024,Mikiah Herbert Harrigan,31,336,3,35,86,0.407,17,53,0.321,18,33,0.545,11,20,0.55,15,45,9,16,11,15,28,98,10.6,0.517,0.506,0.616,0.233,5.4,7.8,4.3,2.4,3.0,13.7,15.0,96.0,108.0,0.0,0.2,0.2,0.026,0
4415,2024,Tyasha Harris,39,1125,38,145,341,0.425,60,152,0.395,85,189,0.45,59,77,0.766,10,69,118,40,13,54,66,409,13.2,0.546,0.513,0.446,0.226,1.1,3.8,17.5,1.9,1.1,12.6,17.6,106.0,100.0,1.6,2.0,3.6,0.127,0
4416,2024,Tiffany Hayes,33,708,5,110,220,0.5,33,82,0.402,77,138,0.558,60,84,0.714,27,92,69,25,9,28,68,313,17.9,0.609,0.575,0.373,0.382,4.5,7.5,15.9,1.8,1.1,9.8,18.6,119.0,104.0,2.3,0.9,3.2,0.182,0
4417,2024,Destanni Henderson,6,105,0,10,29,0.345,1,10,0.1,9,19,0.474,3,7,0.429,0,12,15,2,1,10,5,24,4.0,0.374,0.362,0.345,0.241,0.0,6.5,24.1,1.0,0.9,23.8,18.1,72.0,106.0,-0.3,0.1,-0.3,-0.096,0
4418,2024,Natisha Hiedeman,40,607,0,73,192,0.38,23,82,0.28,50,110,0.455,25,34,0.735,15,62,95,32,6,44,49,194,11.5,0.469,0.44,0.427,0.177,3.0,5.9,25.0,2.7,0.9,17.5,19.1,95.0,98.0,0.0,1.2,1.2,0.08,0
4419,2024,Naz Hillmon,40,868,19,90,163,0.552,1,3,0.333,89,160,0.556,48,63,0.762,64,193,52,28,11,38,54,229,14.3,0.6,0.555,0.018,0.387,8.2,12.7,10.2,1.7,1.2,16.6,11.9,115.0,103.0,1.6,1.1,2.7,0.127,0
4420,2024,Joyner Holmes,27,231,0,33,78,0.423,6,31,0.194,27,47,0.574,7,11,0.636,14,49,25,6,6,21,28,79,10.5,0.477,0.462,0.397,0.141,6.8,12.1,17.2,1.3,2.2,20.2,19.8,90.0,100.0,-0.2,0.4,0.2,0.034,0
4421,2024,Jordan Horston,39,871,14,111,225,0.493,13,52,0.25,98,173,0.566,31,43,0.721,47,168,69,50,26,66,73,266,13.5,0.545,0.522,0.231,0.191,6.1,11.0,12.3,2.9,2.6,21.3,15.6,97.0,97.0,0.2,1.9,2.1,0.096,0
4422,2024,Natasha Howard,27,825,26,187,410,0.456,11,55,0.2,176,355,0.496,89,124,0.718,53,182,78,34,21,76,85,474,18.1,0.51,0.47,0.134,0.302,7.5,13.1,17.0,2.1,2.2,14.1,28.1,100.0,112.0,0.9,-0.1,0.8,0.039,0
4423,2024,Rhyne Howard,30,1018,29,167,450,0.371,80,243,0.329,87,207,0.42,105,134,0.784,25,131,94,54,19,51,63,519,17.5,0.51,0.46,0.54,0.298,2.7,7.3,17.6,2.8,1.7,9.1,24.9,103.0,102.0,1.5,1.5,3.0,0.119,0
4424,2024,Lexie Hull,34,671,11,60,136,0.441,33,70,0.471,27,66,0.409,33,41,0.805,33,84,36,22,11,29,85,186,10.6,0.604,0.563,0.515,0.301,5.9,7.3,7.8,1.6,1.5,15.8,12.1,115.0,111.0,1.2,0.0,1.2,0.074,0
4425,2024,Sabrina Ionescu,38,1221,38,239,606,0.394,107,321,0.333,132,285,0.463,106,118,0.898,28,169,235,38,13,104,46,691,19.5,0.525,0.483,0.53,0.195,2.7,8.0,33.6,1.6,0.9,13.6,28.1,106.0,101.0,2.9,2.0,4.9,0.16,0
4426,2024,Rickea Jackson,40,1152,35,200,439,0.456,43,124,0.347,157,315,0.498,92,114,0.807,51,155,59,27,14,76,70,535,13.8,0.547,0.505,0.282,0.26,5.3,8.1,9.7,1.2,1.1,13.4,21.9,101.0,111.0,1.0,0.1,1.1,0.039,0
4427,2024,Brionna Jones,40,1087,40,220,409,0.538,2,14,0.143,218,395,0.552,107,145,0.738,86,221,60,46,23,51,106,549,21.2,0.581,0.54,0.034,0.355,9.6,12.6,10.5,2.2,2.0,9.7,22.3,115.0,96.0,3.5,2.5,6.0,0.222,0
4428,2024,Haley Jones,40,712,24,58,146,0.397,6,28,0.214,52,118,0.441,33,47,0.702,10,88,84,14,11,68,80,155,5.1,0.465,0.418,0.192,0.322,1.6,7.1,19.4,1.0,1.4,29.0,14.9,81.0,106.0,-1.2,0.7,-0.6,-0.032,0
4429,2024,Jonquel Jones,39,1164,39,206,383,0.538,59,152,0.388,147,231,0.636,82,104,0.788,67,350,126,30,50,92,113,553,21.4,0.645,0.615,0.397,0.272,6.8,17.4,18.3,1.3,3.7,17.7,20.1,116.0,95.0,3.6,2.9,6.5,0.223,0
4430,2024,Dorka Juhász,34,547,7,69,144,0.479,11,34,0.324,58,110,0.527,13,20,0.65,32,129,36,15,13,21,39,162,13.4,0.53,0.517,0.236,0.139,7.1,13.7,10.6,1.4,2.1,12.1,14.7,106.0,97.0,0.6,1.2,1.9,0.138,0
4431,2024,Ezinne Kalu,1,13,0,1,3,0.333,0,1,0.0,1,2,0.5,1,1,1.0,0,1,0,1,0,0,4,3,3.4,0.436,0.333,0.333,0.333,0.0,4.4,0.0,4.0,0.0,0.0,12.0,97.0,101.0,0.0,0.0,0.0,0.073,0
4432,2024,Betnijah Laney-Hamilton,28,848,25,120,263,0.456,41,102,0.402,79,161,0.491,48,53,0.906,30,118,93,32,1,66,60,329,13.8,0.575,0.534,0.388,0.202,4.2,8.0,17.5,1.9,0.1,18.7,18.7,105.0,101.0,1.2,1.4,2.6,0.121,0
4433,2024,Lou Lopez Sénéchal,27,125,0,10,34,0.294,3,15,0.2,7,19,0.368,2,4,0.5,3,11,10,3,0,6,13,25,2.2,0.35,0.338,0.441,0.118,2.8,5.2,11.4,1.2,0.0,14.4,14.3,79.0,118.0,-0.2,-0.1,-0.3,-0.109,0
4434,2024,Jewell Loyd,37,1246,37,224,622,0.36,59,215,0.274,165,407,0.405,222,252,0.881,26,166,135,52,8,85,67,729,17.2,0.497,0.408,0.346,0.405,2.3,7.6,18.3,2.1,0.6,10.4,28.8,101.0,101.0,1.6,1.9,3.5,0.113,0
4435,2024,Natasha Mack,40,619,11,71,124,0.573,0,3,0.0,71,121,0.587,11,19,0.579,60,199,44,27,47,28,56,153,18.2,0.578,0.573,0.024,0.153,11.6,18.7,11.7,2.2,6.9,17.5,11.9,115.0,101.0,1.2,1.0,2.2,0.145,0
4436,2024,Ezi Magbegor,37,1135,37,172,336,0.512,13,53,0.245,159,283,0.562,76,87,0.874,83,296,74,40,82,53,117,433,19.2,0.578,0.531,0.158,0.259,8.2,14.9,10.5,1.8,6.2,12.4,16.5,114.0,96.0,2.7,2.7,5.4,0.191,0
4437,2024,Kate Martin,34,392,2,27,88,0.307,22,62,0.355,5,26,0.192,11,12,0.917,6,54,30,7,8,21,29,87,6.4,0.466,0.432,0.705,0.136,1.8,7.9,10.9,0.9,1.7,18.4,13.4,88.0,104.0,-0.3,0.4,0.2,0.016,0
4438,2024,Kayla McBride,39,1237,39,174,414,0.42,105,258,0.407,69,156,0.442,133,149,0.893,14,100,126,49,2,79,48,586,16.8,0.611,0.547,0.623,0.36,1.4,4.7,16.8,2.0,0.1,14.1,20.8,112.0,101.0,3.2,2.1,5.2,0.169,0
4439,2024,Teaira McCowan,39,983,38,184,323,0.57,1,4,0.25,183,319,0.574,89,124,0.718,112,314,61,34,34,77,117,458,20.6,0.607,0.571,0.012,0.384,13.2,19.0,10.4,1.7,3.0,16.9,19.8,113.0,111.0,2.7,0.1,2.9,0.116,0
4440,2024,Aari McDonald,26,568,10,77,191,0.403,29,91,0.319,48,100,0.48,43,51,0.843,12,52,96,23,6,48,52,226,13.8,0.529,0.479,0.476,0.267,2.5,5.5,29.9,2.0,0.9,18.4,20.5,101.0,110.0,0.5,0.2,0.7,0.049,0
4441,2024,Jade Melbourne,37,525,0,72,166,0.434,20,56,0.357,52,110,0.473,35,49,0.714,13,55,59,24,5,62,54,199,9.6,0.53,0.494,0.337,0.295,2.9,6.3,19.2,2.3,0.9,24.8,21.6,88.0,105.0,-0.6,0.6,0.0,-0.003,0
4442,2024,Diamond Miller,21,213,4,21,69,0.304,5,26,0.192,16,43,0.372,14,24,0.583,9,37,13,7,1,19,23,61,3.1,0.383,0.341,0.377,0.348,5.1,10.1,9.4,1.7,0.4,19.3,21.4,74.0,99.0,-0.7,0.4,-0.3,-0.057,0
4443,2024,Kelsey Mitchell,40,1280,38,282,602,0.468,109,271,0.402,173,331,0.523,94,113,0.832,27,99,71,27,7,64,63,767,18.2,0.588,0.559,0.45,0.188,2.5,4.5,9.9,1.1,0.5,8.9,24.9,112.0,114.0,3.7,-0.5,3.2,0.101,0
4444,2024,Tiffany Mitchell,24,392,0,38,109,0.349,6,24,0.25,32,85,0.376,36,46,0.783,11,37,19,11,1,15,29,118,7.9,0.457,0.376,0.22,0.422,3.4,5.8,7.7,1.5,0.2,10.4,17.0,95.0,101.0,0.0,0.6,0.6,0.064,0
4445,2024,Nika Mühl,16,57,0,1,14,0.071,0,11,0.0,1,3,0.333,0,0,,6,10,7,2,0,4,9,2,-3.2,0.071,0.071,0.786,0.0,11.8,10.0,16.3,1.8,0.0,22.2,13.9,51.0,104.0,-0.3,0.1,-0.2,-0.162,0
4446,2024,Astou Ndour-Fall,22,92,0,9,26,0.346,2,10,0.2,7,16,0.438,5,6,0.833,2,18,1,1,4,3,10,25,6.8,0.436,0.385,0.385,0.231,2.6,12.1,1.7,0.6,4.1,9.5,15.9,87.0,97.0,-0.1,0.2,0.1,0.053,0
4447,2024,Olivia Nelson-Ododa,37,437,0,49,99,0.495,0,0,,49,99,0.495,27,41,0.659,30,93,8,14,21,29,63,125,10.6,0.534,0.495,0.0,0.414,8.4,13.1,3.0,1.7,4.6,19.9,15.4,95.0,95.0,0.0,1.1,1.1,0.1,0
4448,2024,Kia Nurse,40,810,27,102,263,0.388,53,160,0.331,49,103,0.476,46,58,0.793,17,64,53,19,1,49,72,303,9.0,0.525,0.489,0.608,0.221,2.5,4.8,11.4,1.2,0.1,14.5,18.6,96.0,113.0,0.1,-0.1,0.0,0.001,0
4449,2024,Arike Ogunbowale,38,1465,38,279,729,0.383,112,324,0.346,167,405,0.412,175,190,0.921,29,173,195,81,11,103,107,845,18.6,0.52,0.46,0.444,0.261,2.3,7.0,22.4,2.8,0.6,11.2,26.8,108.0,114.0,3.7,-0.4,3.3,0.089,0
4450,2024,Nneka Ogwumike,37,1177,37,252,493,0.511,30,74,0.405,222,419,0.53,85,97,0.876,69,280,86,69,20,49,84,619,22.6,0.578,0.542,0.15,0.197,6.6,13.5,13.1,3.0,1.5,8.4,21.8,115.0,96.0,3.7,2.7,6.4,0.218,0
4451,2024,Michaela Onyenwere,34,636,18,88,212,0.415,25,68,0.368,63,144,0.438,25,41,0.61,19,62,33,19,12,43,68,226,8.4,0.491,0.474,0.321,0.193,3.2,5.5,8.6,1.5,1.7,15.7,18.8,91.0,108.0,-0.3,0.3,0.0,0.0,0
4452,2024,Charisma Osborne,2,10,0,1,2,0.5,0,0,,1,2,0.5,0,0,,0,1,1,0,0,2,1,2,-3.5,0.5,0.5,0.0,0.0,0.0,5.8,16.0,0.0,0.0,50.0,18.4,56.0,115.0,-0.1,0.0,-0.1,-0.248,0
4453,2024,Cheyenne Parker-Tyus,25,492,11,83,187,0.444,3,14,0.214,80,173,0.462,62,70,0.886,31,121,37,21,9,52,60,231,15.3,0.53,0.452,0.075,0.374,7.0,14.0,14.5,2.2,1.7,19.3,24.8,96.0,100.0,0.0,0.8,0.9,0.072,0
4454,2024,Alissa Pili,22,138,0,19,45,0.422,9,27,0.333,10,18,0.556,6,11,0.545,6,27,5,5,2,19,29,53,4.8,0.532,0.522,0.6,0.244,5.3,11.4,6.0,1.9,1.3,27.6,23.0,78.0,97.0,-0.4,0.3,-0.1,-0.027,0
