,Season,Player,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/40
150,2018,Layshia Clarendon,9.5,0.481,0.408,0.141,0.373,3.4,6.3,19.0,1.4,0.0,18.7,16.0,99.0,106.0,0.1,0.7,0.8,0.056
151,2018,Tayler Hill,4.9,0.41,0.363,0.536,0.167,1.5,3.8,12.8,0.7,0.7,15.9,20.3,84.0,113.0,-0.4,0.0,-0.4,-0.069
152,2018,Maggie Lucas,-9.9,0.094,0.094,0.813,0.0,2.0,3.0,0.0,2.7,0.0,27.3,17.0,18.0,106.0,-0.5,0.1,-0.4,-0.321
153,2018,Teana Muldrow,-5.0,0.0,0.0,1.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,5.0,0.0,110.0,0.0,0.0,0.0,-0.095
154,2018,Cappie Pondexter,10.7,0.453,0.406,0.135,0.202,1.4,5.9,17.8,1.4,0.0,10.0,22.7,93.0,110.0,-0.3,0.3,0.0,-0.003
155,2018,Aerial Powers,13.0,0.52,0.443,0.361,0.377,5.5,11.3,9.8,1.9,1.4,17.9,22.0,98.0,107.0,0.1,0.4,0.5,0.052
156,2018,Mercedes Russell,9.6,0.498,0.471,0.0,0.412,7.2,14.4,4.5,0.8,1.8,14.8,16.0,96.0,104.0,0.0,0.2,0.2,0.056
0,2019,Natalie Achonwa,19.3,0.562,0.495,0.059,0.325,9.0,14.2,13.4,1.5,2.6,11.1,18.5,116.0,102.0,2.1,0.6,2.7,0.173
1,2019,Kayla Alexander,20.9,0.781,0.75,0.0,1.0,11.9,19.6,7.9,0.0,0.0,14.8,14.7,142.0,103.0,0.1,0.0,0.1,0.264
2,2019,Rebecca Allen,13.5,0.527,0.51,0.436,0.103,3.3,8.4,7.4,1.5,3.6,9.4,19.1,101.0,107.0,0.5,0.2,0.6,0.059
3,2019,Jillian Alleyne,16.0,0.333,0.333,0.0,0.0,17.7,21.9,11.6,0.0,6.2,0.0,19.2,95.0,97.0,0.0,0.0,0.0,0.087
4,2019,Ariel Atkins,17.0,0.532,0.502,0.483,0.179,3.7,7.0,12.2,3.1,1.8,9.6,20.0,109.0,100.0,1.9,1.1,3.0,0.15
5,2019,Seimone Augustus,3.4,0.342,0.328,0.188,0.063,1.6,2.8,15.3,1.6,0.6,15.4,22.4,72.0,103.0,-0.5,0.1,-0.4,-0.104
6,2019,Rachel Banham,4.7,0.435,0.417,0.626,0.113,0.3,4.9,11.4,1.2,0.5,17.7,18.0,82.0,104.0,-0.5,0.3,-0.2,-0.024
7,2019,Alana Beard,10.3,0.491,0.459,0.102,0.184,1.0,5.8,14.8,2.6,1.1,14.5,11.7,100.0,99.0,0.2,0.4,0.5,0.087
8,2019,Kenisha Bell,-5.9,0.0,0.0,1.0,0.0,0.0,5.6,12.0,0.0,0.0,50.0,8.2,26.0,105.0,-0.1,0.0,0.0,-0.162
9,2019,Alex Bentley,8.8,0.384,0.356,0.421,0.108,1.6,4.5,28.1,1.7,1.1,11.5,26.7,82.0,105.0,-1.4,0.4,-1.0,-0.063
10,2019,Tiffany Bias,2.9,0.37,0.304,0.679,0.25,0.0,3.3,16.1,1.4,0.0,20.5,16.3,74.0,111.0,-0.2,0.0,-0.3,-0.109
11,2019,Monique Billings,11.7,0.469,0.392,0.007,0.417,11.5,19.3,5.4,1.6,1.7,21.3,17.3,89.0,97.0,-0.3,1.0,0.7,0.049
12,2019,DeWanna Bonner,20.6,0.507,0.429,0.379,0.331,3.6,13.4,16.2,2.1,1.5,8.4,26.7,103.0,99.0,2.2,1.8,4.0,0.144
13,2019,Brittany Boyd,13.0,0.449,0.414,0.128,0.189,4.7,10.6,38.2,3.6,0.5,29.4,18.6,87.0,103.0,-0.6,0.6,0.0,0.002
14,2019,Imani McGee-Stafford,14.8,0.486,0.472,0.037,0.128,14.3,19.0,10.4,2.7,4.5,22.8,19.9,90.0,98.0,-0.2,0.6,0.4,0.047
15,2019,Jessica Breland,15.2,0.425,0.395,0.138,0.12,5.7,16.6,14.2,2.8,3.6,11.6,18.9,89.0,93.0,-0.4,1.9,1.5,0.076
16,2019,Kalani Brown,15.9,0.54,0.478,0.009,0.407,10.3,14.8,7.4,1.2,4.9,17.9,19.2,102.0,97.0,0.5,0.7,1.2,0.128
17,2019,Lexie Brown,13.4,0.554,0.526,0.646,0.182,1.4,4.6,12.6,2.6,0.1,15.4,19.8,102.0,100.0,0.8,0.8,1.6,0.105
18,2019,Kennedy Burke,11.9,0.495,0.444,0.342,0.376,5.1,6.1,8.5,2.2,1.9,13.3,16.8,99.0,105.0,0.3,0.2,0.6,0.053
19,2019,Liz Cambage,24.3,0.558,0.506,0.031,0.398,8.7,17.6,16.8,1.2,5.2,13.6,28.1,105.0,93.0,2.2,2.0,4.1,0.204
20,2019,Jordin Canada,14.7,0.454,0.401,0.149,0.284,1.8,5.0,31.7,4.1,0.7,19.6,21.3,92.0,99.0,-0.1,1.4,1.3,0.061
21,2019,Essence Carson,11.5,0.461,0.406,0.32,0.289,3.1,6.9,14.4,1.5,1.5,10.5,18.0,95.0,104.0,0.1,0.3,0.4,0.042
22,2019,Arica Carter,-8.3,0.2,0.2,0.8,0.0,0.0,0.0,6.6,2.2,0.0,28.6,13.8,36.0,107.0,-0.1,0.0,-0.1,-0.229
23,2019,Maite Cazorla,6.4,0.444,0.382,0.591,0.258,0.4,2.3,17.8,1.9,0.2,21.9,12.3,85.0,106.0,-0.4,0.2,-0.2,-0.014
24,2019,Tina Charles,14.8,0.448,0.398,0.104,0.235,7.1,13.8,15.0,1.1,2.3,12.0,30.2,90.0,106.0,-0.6,0.5,-0.1,-0.005
25,2019,Karima Christmas-Kelly,6.4,0.396,0.361,0.611,0.278,1.7,4.3,12.1,3.6,1.2,16.5,15.1,83.0,98.0,-0.1,0.1,0.0,0.024
26,2019,Layshia Clarendon,17.3,0.536,0.442,0.047,0.488,5.5,9.1,22.2,1.1,0.0,13.3,18.9,114.0,104.0,0.4,0.1,0.6,0.16
27,2019,Alysha Clark,16.3,0.602,0.589,0.447,0.093,4.9,10.1,15.8,2.0,1.7,16.3,15.3,112.0,101.0,2.0,1.1,3.1,0.141
28,2019,Natasha Cloud,12.2,0.501,0.475,0.495,0.215,0.7,4.7,24.1,1.7,0.5,17.5,15.5,105.0,104.0,1.7,0.8,2.5,0.09
29,2019,Nia Coffey,10.1,0.441,0.417,0.417,0.302,6.2,10.6,6.0,1.9,2.7,11.8,20.3,88.0,101.0,-0.3,0.5,0.2,0.02
30,2019,Napheesa Collier,18.5,0.576,0.534,0.243,0.296,6.6,12.1,12.6,3.0,2.5,14.4,17.9,111.0,95.0,2.8,2.4,5.2,0.185
31,2019,Sydney Colson,13.5,0.558,0.494,0.238,0.393,0.6,3.3,24.1,4.0,0.9,22.1,14.3,103.0,96.0,0.4,0.8,1.2,0.126
32,2019,Kahleah Copper,9.7,0.483,0.424,0.24,0.343,2.8,7.1,9.6,1.4,0.4,15.5,24.1,90.0,105.0,-0.3,0.3,0.0,0.003
33,2019,Sophie Cunningham,8.1,0.532,0.443,0.582,0.43,1.8,6.7,10.6,1.5,0.8,17.6,13.9,98.0,104.0,0.2,0.3,0.5,0.053
34,2019,Damiris Dantas,14.8,0.55,0.534,0.519,0.126,5.2,10.7,20.2,1.5,2.0,17.1,17.7,106.0,99.0,1.2,1.0,2.2,0.133
35,2019,Kaela Davis,4.6,0.401,0.364,0.221,0.143,2.8,6.8,20.6,1.5,0.8,22.9,23.2,76.0,107.0,-1.9,0.2,-1.8,-0.111
36,2019,Elena Delle Donne,31.8,0.633,0.576,0.283,0.274,6.6,17.2,13.2,1.1,3.6,5.9,25.7,130.0,98.0,6.2,1.5,7.7,0.343
37,2019,Diamond DeShields,16.2,0.508,0.451,0.328,0.291,3.4,10.2,13.4,2.1,1.0,12.0,26.1,99.0,101.0,1.2,1.2,2.4,0.094
38,2019,Blake Dietrick,0.7,0.237,0.1,0.6,0.6,1.1,5.8,22.0,1.5,1.6,44.2,9.8,60.0,103.0,-0.3,0.1,-0.2,-0.081
39,2019,Stefanie Dolson,14.8,0.621,0.584,0.356,0.21,5.7,12.4,13.8,1.2,2.9,20.6,16.4,108.0,101.0,1.6,1.1,2.7,0.126
40,2019,Candice Dupree,14.5,0.502,0.472,0.008,0.152,2.7,9.4,14.9,0.8,1.5,11.7,19.3,100.0,106.0,1.2,0.5,1.6,0.062
41,2019,AD Durr,11.3,0.541,0.516,0.336,0.145,1.2,3.4,11.3,1.0,1.2,11.5,16.6,102.0,112.0,0.5,-0.2,0.4,0.03
42,2019,Temi Fagbenle,10.0,0.551,0.525,0.074,0.222,10.1,11.8,9.2,1.1,1.9,26.5,20.0,90.0,101.0,-0.1,0.4,0.2,0.034
43,2019,Jamierra Faulkner,5.6,0.395,0.361,0.5,0.444,3.3,3.1,21.9,1.4,0.0,18.9,16.0,86.0,108.0,-0.1,0.0,0.0,-0.026
44,2019,Sylvia Fowles,22.2,0.613,0.588,0.0,0.296,11.4,18.5,9.1,1.6,4.1,15.2,20.0,113.0,95.0,3.1,2.2,5.3,0.211
45,2019,Allisha Gray,16.5,0.593,0.521,0.336,0.438,4.9,8.1,14.1,2.2,1.2,13.8,15.8,117.0,106.0,3.1,0.5,3.6,0.14
46,2019,Chelsea Gray,15.8,0.509,0.471,0.29,0.159,1.4,6.6,31.1,1.5,0.2,18.3,23.8,98.0,102.0,1.1,1.2,2.4,0.085
47,2019,Reshanda Gray,11.1,0.502,0.477,0.013,0.413,13.5,19.3,6.0,1.6,1.1,19.2,18.5,94.0,104.0,0.1,0.4,0.5,0.037
48,2019,Brittney Griner,26.4,0.601,0.565,0.006,0.261,6.0,12.6,17.9,1.1,4.8,12.5,28.4,110.0,100.0,3.6,1.5,5.0,0.198
49,2019,Marie Gulich,8.8,0.433,0.398,0.231,0.204,10.5,12.9,10.3,0.7,5.5,21.4,19.0,83.0,101.0,-0.5,0.4,-0.1,-0.015
50,2019,Megan Gustafson,15.1,0.572,0.5,0.164,0.364,9.4,15.7,5.5,0.9,2.2,13.6,14.3,114.0,104.0,0.6,0.2,0.7,0.124
51,2019,Dearica Hamby,18.9,0.558,0.517,0.183,0.356,10.1,16.6,13.4,1.9,1.2,15.4,20.2,106.0,95.0,1.8,1.8,3.6,0.169
52,2019,Isabelle Harrison,15.6,0.495,0.456,0.025,0.278,10.2,13.5,10.4,2.4,2.8,15.1,18.5,100.0,102.0,0.8,0.8,1.6,0.081
53,2019,Bria Hartley,12.9,0.492,0.433,0.348,0.314,3.7,8.0,24.3,1.7,0.2,17.3,23.2,95.0,109.0,0.2,0.0,0.3,0.019
54,2019,Tianna Hawkins,23.5,0.623,0.589,0.414,0.182,12.2,16.5,8.3,1.5,0.7,12.8,26.1,116.0,101.0,2.1,0.6,2.7,0.229
55,2019,Tiffany Hayes,15.1,0.497,0.441,0.313,0.34,2.7,5.7,21.9,1.8,0.8,14.0,27.1,96.0,105.0,0.5,0.6,1.0,0.05
56,2019,Natisha Hiedeman,15.9,0.532,0.526,0.483,0.414,3.7,8.4,29.2,2.0,0.9,15.9,17.2,111.0,101.0,0.5,0.3,0.8,0.153
57,2019,Tayler Hill,9.9,0.428,0.346,0.462,0.385,4.6,6.1,10.8,1.1,0.0,0.0,14.3,109.0,110.0,0.1,0.0,0.1,0.064
58,2019,Myisha Hines-Allen,12.6,0.424,0.406,0.232,0.174,14.7,16.7,16.3,2.2,4.3,22.0,20.6,91.0,97.0,-0.1,0.4,0.3,0.062
59,2019,Bria Holmes,11.3,0.487,0.451,0.326,0.301,2.1,5.3,9.7,1.5,1.2,12.1,20.4,96.0,103.0,0.3,0.5,0.8,0.059
60,2019,Anriel Howard,4.0,0.5,0.5,0.4,0.0,11.7,9.2,0.0,2.6,0.0,28.6,16.0,80.0,103.0,0.0,0.0,0.0,-0.028
61,2019,Natasha Howard,24.2,0.523,0.47,0.201,0.306,10.1,16.1,14.0,3.7,4.8,14.4,29.4,101.0,93.0,2.0,2.6,4.6,0.173
62,2019,Chloe Jackson,2.4,0.215,0.222,0.0,0.667,11.1,10.5,17.4,7.7,0.0,34.0,24.0,50.0,92.0,-0.3,0.1,-0.2,-0.245
63,2019,Briann January,8.8,0.52,0.475,0.451,0.236,0.8,2.8,20.3,1.6,0.3,21.2,14.2,95.0,107.0,0.3,0.3,0.5,0.025
64,2019,Marine Johannes,14.6,0.575,0.55,0.6,0.173,2.9,5.6,23.0,1.2,0.7,15.7,17.8,109.0,111.0,0.8,-0.1,0.7,0.077
65,2019,Glory Johnson,13.9,0.456,0.446,0.481,0.112,4.5,12.6,10.9,3.1,2.3,11.1,17.3,95.0,100.0,0.2,1.0,1.2,0.069
66,2019,Shenise Johnson,12.8,0.428,0.378,0.367,0.178,6.0,9.2,14.1,2.9,0.7,11.0,22.5,92.0,103.0,0.0,0.2,0.2,0.031
67,2019,Alexis Jones,9.0,0.516,0.479,0.471,0.214,0.9,5.2,23.1,1.3,1.4,26.1,19.0,90.0,102.0,-0.1,0.2,0.1,0.021
68,2019,Brionna Jones,16.4,0.517,0.467,0.013,0.48,17.7,14.9,6.6,2.0,2.7,17.3,21.0,103.0,100.0,0.4,0.3,0.7,0.124
69,2019,Jonquel Jones,24.3,0.56,0.504,0.36,0.342,12.5,19.3,9.2,2.2,6.1,12.9,22.6,112.0,93.0,3.3,2.4,5.6,0.23
70,2019,Paris Kea,10.2,0.504,0.5,0.333,0.148,2.0,4.8,18.7,0.9,2.7,23.8,28.4,83.0,108.0,-0.1,0.0,-0.1,-0.082
71,2019,Betnijah Laney-Hamilton,8.7,0.424,0.408,0.31,0.146,4.3,9.4,10.7,2.9,0.4,17.8,14.2,85.0,103.0,-0.8,0.9,0.1,0.004
72,2019,Crystal Langhorne,10.9,0.502,0.462,0.333,0.257,5.5,11.3,10.0,0.9,1.3,18.4,18.5,93.0,103.0,0.0,0.6,0.6,0.039
73,2019,Jantel Lavender,14.1,0.527,0.505,0.129,0.1,8.8,14.3,6.8,0.6,1.5,12.7,17.7,102.0,103.0,0.8,0.6,1.3,0.085
74,2019,Camille Smith,9.6,0.53,0.473,0.228,0.337,5.3,9.4,9.3,1.4,1.5,19.1,14.6,97.0,103.0,0.2,0.4,0.6,0.054
75,2019,Jewell Loyd,15.6,0.504,0.448,0.338,0.231,1.9,6.6,15.0,2.7,0.4,13.6,25.4,97.0,101.0,0.5,0.8,1.3,0.078
76,2019,Sancho Lyttle,9.3,0.443,0.427,0.065,0.129,6.7,13.4,4.2,2.5,1.6,15.5,14.7,85.0,98.0,-0.2,0.4,0.2,0.03
77,2019,Marina Mabrey,10.9,0.453,0.424,0.588,0.122,1.9,6.1,13.4,2.7,1.7,14.8,20.3,88.0,99.0,-0.3,0.6,0.3,0.035
78,2019,Victoria Macaulay,14.5,0.51,0.4,0.0,0.4,5.4,10.2,0.0,4.5,3.3,0.0,11.6,117.0,95.0,0.0,0.0,0.1,0.169
79,2019,Stephanie Mavunga,12.9,0.551,0.511,0.021,0.362,12.3,15.8,3.3,1.5,2.8,15.5,14.3,108.0,102.0,0.3,0.2,0.6,0.111
80,2019,Kayla McBride,16.7,0.566,0.511,0.405,0.268,2.5,7.8,15.0,2.0,0.2,12.8,19.9,108.0,99.0,2.2,1.5,3.7,0.149
81,2019,Erica McCall,6.7,0.274,0.136,0.0,0.364,12.6,15.0,8.4,0.5,4.7,10.5,12.4,83.0,104.0,-0.1,0.1,0.0,-0.008
82,2019,Brooke McCarty-Williams,7.5,0.425,0.389,0.556,0.133,2.5,6.0,24.3,1.9,0.2,23.3,12.8,90.0,107.0,-0.1,0.1,0.0,-0.001
83,2019,Angel McCoughtry,,,,,,,,,,,,,,,0.0,0.0,0.0,
84,2019,Teaira McCowan,22.5,0.576,0.517,0.0,0.652,17.1,23.4,1.9,1.4,4.8,12.9,20.4,114.0,97.0,2.6,1.3,3.9,0.208
85,2019,Emma Meesseman,27.3,0.628,0.595,0.204,0.19,6.2,10.9,22.7,1.9,2.3,8.4,22.0,129.0,101.0,3.3,0.7,4.0,0.292
86,2019,Kim Mestdagh,8.8,0.583,0.556,0.833,0.111,1.7,3.4,11.8,1.5,0.0,24.1,16.0,97.0,106.0,0.0,0.0,0.1,0.039
87,2019,Kelsey Mitchell,15.1,0.506,0.478,0.488,0.141,0.6,3.8,20.2,0.9,0.4,11.0,27.3,100.0,109.0,1.2,-0.1,1.1,0.052
88,2019,Leilani Mitchell,17.6,0.603,0.563,0.566,0.27,2.0,5.7,24.4,1.6,0.8,14.6,19.5,112.0,105.0,2.8,0.6,3.5,0.142
89,2019,Tiffany Mitchell,11.2,0.491,0.416,0.241,0.325,3.2,6.6,14.5,1.2,0.3,14.4,20.8,98.0,108.0,0.6,0.1,0.8,0.037
90,2019,Renee Montgomery,11.0,0.52,0.488,0.727,0.176,1.0,4.1,18.0,1.7,0.5,17.0,17.5,96.0,106.0,0.4,0.5,0.9,0.037
91,2019,Kaleena Mosqueda-Lewis,8.3,0.508,0.485,0.503,0.086,2.4,5.1,6.7,1.0,1.0,17.5,21.6,88.0,106.0,-0.3,0.2,-0.1,-0.007
92,2019,Jaime Nared,-19.9,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,106.0,0.0,0.0,0.0,0.017
93,2019,Astou Ndour-Fall,16.5,0.568,0.551,0.28,0.153,9.7,13.4,6.1,1.3,2.8,10.0,16.6,112.0,101.0,0.9,0.4,1.3,0.141
94,2019,Kia Nurse,14.7,0.554,0.483,0.51,0.368,2.1,4.8,13.5,1.3,0.3,11.8,20.8,108.0,111.0,2.3,-0.3,1.9,0.078
95,2019,Arike Ogunbowale,18.3,0.501,0.44,0.294,0.323,2.1,4.5,22.5,1.8,0.1,9.8,30.4,104.0,109.0,2.6,0.1,2.7,0.101
96,2019,Chiney Ogwumike,18.4,0.541,0.496,0.016,0.269,13.3,15.0,6.2,2.4,2.8,12.9,20.8,107.0,96.0,1.6,1.4,3.0,0.171
97,2019,Nneka Ogwumike,25.7,0.575,0.538,0.167,0.229,9.3,18.0,12.4,3.4,1.4,11.5,25.2,111.0,91.0,3.1,2.4,5.5,0.248
98,2019,Courtney Paris,8.4,0.415,0.4,0.0,0.467,8.0,16.8,10.3,2.2,1.4,33.2,6.5,90.0,97.0,0.0,0.3,0.3,0.065
99,2019,Candace Parker,18.0,0.514,0.46,0.284,0.318,4.8,14.0,22.2,2.1,2.5,18.3,23.0,98.0,95.0,0.5,1.2,1.8,0.124
100,2019,Cheyenne Parker-Tyus,18.7,0.544,0.47,0.077,0.408,11.0,16.4,7.2,1.8,4.6,14.1,20.8,106.0,97.0,1.4,1.2,2.6,0.157
101,2019,JiSu Park,1.4,0.244,0.216,0.027,0.243,6.9,9.0,8.8,1.5,2.0,14.6,12.6,65.0,99.0,-0.5,0.2,-0.2,-0.052
102,2019,Shey Peddy,20.2,0.831,0.769,0.615,0.462,1.7,7.7,16.0,2.9,0.0,16.1,12.0,149.0,100.0,0.4,0.1,0.5,0.266
103,2019,Haley Peters,-10.8,0.127,0.0,0.0,0.286,4.0,4.1,6.0,2.0,3.1,33.7,20.2,27.0,104.0,-0.3,0.0,-0.2,-0.384
104,2019,Kelsey Plum,10.0,0.472,0.442,0.427,0.133,1.9,6.0,18.9,1.5,0.4,14.6,18.0,94.0,101.0,0.1,1.1,1.2,0.056
105,2019,Aerial Powers,21.8,0.587,0.518,0.466,0.394,7.1,10.0,12.0,2.2,0.8,13.1,25.9,113.0,102.0,2.4,0.7,3.0,0.204
106,2019,Epiphanny Prince,20.0,0.65,0.65,0.7,0.0,4.0,3.9,18.9,1.8,2.9,0.0,15.3,139.0,100.0,0.1,0.0,0.2,0.258
107,2019,LaToya Sanders,16.3,0.55,0.506,0.0,0.215,6.8,14.1,11.6,1.9,4.8,13.7,12.4,116.0,97.0,1.9,1.5,3.4,0.167
108,2019,Allie Quigley,17.8,0.632,0.608,0.522,0.156,1.6,5.8,14.5,1.4,0.5,11.0,18.7,117.0,105.0,3.2,0.5,3.7,0.154
109,2019,Nayo Raincock-Ekunwe,11.3,0.572,0.551,0.038,0.316,12.0,11.9,5.4,1.1,0.9,19.6,13.3,105.0,110.0,0.5,0.0,0.4,0.047
110,2019,Danielle Robinson,14.3,0.497,0.451,0.13,0.209,3.0,7.9,22.4,2.4,0.7,16.9,20.3,99.0,99.0,0.8,1.4,2.3,0.098
111,2019,Sugar Rodgers,9.5,0.499,0.495,0.757,0.045,1.2,6.8,16.0,1.7,2.6,19.3,15.8,90.0,98.0,-0.1,0.6,0.5,0.053
112,2019,Tierra Ruffin-Pratt,8.6,0.477,0.431,0.372,0.209,2.7,5.5,9.9,1.5,2.0,11.9,12.6,99.0,102.0,0.5,0.9,1.5,0.069
113,2019,Mercedes Russell,15.5,0.546,0.52,0.0,0.319,10.9,14.6,7.0,2.2,1.7,12.4,14.0,112.0,99.0,1.8,1.3,3.1,0.143
114,2019,Katie Lou Samuelson,10.3,0.513,0.421,0.763,0.526,3.1,6.2,6.5,1.9,1.0,9.7,14.7,106.0,104.0,0.2,0.1,0.3,0.089
115,2019,Jessica Shepard,11.2,0.446,0.397,0.241,0.276,10.0,18.6,28.5,0.9,0.8,31.6,19.0,86.0,98.0,-0.1,0.2,0.1,0.024
116,2019,Odyssey Sims,15.0,0.488,0.443,0.204,0.246,2.7,6.5,29.3,2.2,0.3,18.2,25.5,96.0,100.0,0.7,1.4,2.1,0.078
117,2019,Alanna Smith,1.1,0.227,0.22,0.439,0.049,9.8,15.0,4.8,2.0,2.9,16.0,17.7,57.0,99.0,-0.7,0.2,-0.5,-0.138
118,2019,Azura Stevens,11.8,0.389,0.368,0.17,0.094,11.7,13.2,6.7,1.9,6.1,14.0,20.6,84.0,102.0,-0.2,0.2,-0.1,-0.015
119,2019,Shekinna Stricklen,12.9,0.573,0.557,0.78,0.106,1.2,4.6,7.8,2.2,0.8,9.5,15.9,112.0,102.0,1.7,0.9,2.6,0.129
120,2019,Carolyn Swords,9.5,0.476,0.438,0.0,0.178,8.3,13.4,6.3,1.3,1.0,17.8,16.0,91.0,98.0,-0.1,0.4,0.4,0.055
121,2019,Brittney Sykes,11.3,0.445,0.405,0.308,0.259,3.0,9.1,19.6,1.2,1.5,14.8,23.1,88.0,103.0,-0.8,0.8,0.0,-0.001
122,2019,Stephanie Talbot,11.4,0.513,0.471,0.617,0.201,4.0,8.7,11.2,2.8,1.4,20.0,16.8,94.0,98.0,0.1,1.0,1.1,0.077
123,2019,Diana Taurasi,3.7,0.277,0.115,0.615,0.462,0.9,8.5,38.4,0.8,0.6,21.7,22.0,70.0,104.0,-0.5,0.1,-0.4,-0.137
124,2019,Alyssa Thomas,18.3,0.513,0.505,0.003,0.363,8.8,14.7,17.2,3.3,1.1,15.2,19.2,103.0,96.0,1.7,2.1,3.7,0.145
125,2019,Jasmine Thomas,13.9,0.491,0.455,0.346,0.197,2.0,5.5,28.3,2.4,0.4,19.4,20.6,97.0,101.0,0.8,1.2,2.0,0.078
126,2019,Kayla Thornton,11.5,0.445,0.391,0.356,0.201,6.7,10.3,11.1,1.6,0.9,12.3,20.2,94.0,106.0,0.2,0.4,0.6,0.027
127,2019,Shao Ting,-1.6,0.265,0.2,0.0,0.3,9.2,13.7,10.9,0.0,3.2,15.0,22.1,66.0,101.0,-0.1,0.0,-0.1,-0.134
128,2019,Kristi Toliver,20.9,0.595,0.57,0.426,0.149,2.0,6.0,31.3,2.1,0.2,15.8,20.0,118.0,103.0,2.7,0.6,3.3,0.196
129,2019,Morgan Tuck,10.0,0.476,0.453,0.362,0.259,5.6,10.7,12.8,1.9,0.8,18.8,19.6,91.0,100.0,-0.1,0.5,0.3,0.039
130,2019,Brianna Turner,14.0,0.571,0.538,0.0,0.286,11.6,15.0,5.7,0.8,3.6,15.6,12.5,112.0,101.0,0.9,0.5,1.4,0.125
131,2019,Yvonne Turner,9.1,0.483,0.419,0.459,0.285,1.6,7.7,19.5,1.6,0.3,23.4,20.1,85.0,104.0,-0.7,0.5,-0.3,-0.017
132,2019,Maria Kliundikova,24.8,0.533,0.514,0.154,0.125,11.4,18.3,11.8,4.2,1.4,14.1,31.6,97.0,90.0,0.2,0.5,0.7,0.159
133,2019,Courtney Vandersloot,20.5,0.552,0.503,0.358,0.268,2.4,8.1,47.0,2.2,1.1,22.3,18.9,111.0,102.0,3.0,1.1,4.1,0.166
134,2019,Ashley Walker,-6.1,0.091,0.091,0.455,0.0,10.4,7.8,19.2,2.3,0.0,0.0,22.3,48.0,102.0,-0.2,0.0,-0.1,-0.264
135,2019,Shatori Walker-Kimbrough,15.2,0.564,0.494,0.403,0.324,3.6,5.6,10.6,2.5,1.1,14.5,18.5,109.0,102.0,1.3,0.6,1.9,0.13
136,2019,Avery Warley-Talbert,-4.1,0.255,0.2,0.0,0.4,9.7,11.4,0.0,0.0,4.7,40.5,12.3,47.0,109.0,-0.2,0.0,-0.2,-0.191
137,2019,Erica Wheeler,15.8,0.538,0.507,0.419,0.158,0.7,6.9,35.3,2.5,0.5,23.3,22.1,97.0,104.0,0.7,0.7,1.4,0.065
138,2019,Sami Whitcomb,12.8,0.52,0.507,0.821,0.049,2.9,5.2,20.2,2.8,0.5,18.5,19.0,97.0,102.0,0.4,0.7,1.2,0.07
139,2019,Sydney Wiese,8.5,0.521,0.503,0.65,0.063,0.9,3.6,12.9,1.2,1.0,17.9,12.1,98.0,104.0,0.3,0.5,0.8,0.048
140,2019,Courtney Williams,19.0,0.486,0.453,0.081,0.174,5.3,11.0,23.2,2.4,1.2,10.8,22.8,104.0,99.0,2.0,1.5,3.5,0.143
141,2019,Elizabeth Williams,16.7,0.521,0.455,0.0,0.477,11.4,12.1,7.8,1.4,4.7,12.6,15.8,107.0,102.0,1.7,1.0,2.7,0.119
142,2019,Gabby Williams,10.4,0.468,0.434,0.227,0.221,3.2,7.6,20.2,2.1,1.0,21.7,21.0,87.0,103.0,-0.5,0.5,0.0,-0.001
143,2019,Riquna Williams,15.4,0.538,0.496,0.57,0.207,2.5,5.8,10.4,2.2,0.6,9.6,21.9,106.0,101.0,1.2,0.7,2.0,0.132
144,2019,A'ja Wilson,20.9,0.547,0.479,0.003,0.436,6.4,12.3,12.0,0.9,5.0,12.5,26.1,104.0,96.0,1.7,1.4,3.1,0.167
145,2019,Tanisha Wright,12.7,0.512,0.469,0.292,0.238,3.9,8.0,32.6,2.6,1.2,28.4,14.3,97.0,106.0,0.4,0.3,0.6,0.041
146,2019,Han Xu,10.6,0.459,0.457,0.172,0.034,1.6,6.0,2.5,1.1,2.3,3.3,18.6,92.0,109.0,0.0,0.0,0.0,-0.006
147,2019,Jackie Young,12.4,0.42,0.352,0.186,0.309,3.4,7.9,30.9,1.7,1.3,16.5,18.0,94.0,99.0,0.1,1.2,1.3,0.067
148,2019,Tamera Young,9.5,0.437,0.394,0.089,0.341,6.2,10.8,16.8,1.8,0.5,18.9,17.4,88.0,98.0,-0.4,1.0,0.6,0.038
149,2019,Amanda Zahui B.,15.8,0.56,0.532,0.399,0.156,5.3,15.5,6.6,2.3,4.9,14.8,17.0,101.0,100.0,0.6,0.8,1.4,0.098
150,2019,Shavonte Zellous,7.8,0.464,0.405,0.276,0.345,1.6,6.8,17.5,1.2,1.2,20.8,17.8,88.0,104.0,-0.3,0.4,0.1,0.006
151,2019,Kristine Anigwe,8.5,0.402,0.324,0.0,0.471,12.4,15.4,4.0,1.9,2.8,17.2,17.7,86.0,101.0,-0.2,0.3,0.1,0.012
152,2019,Bridget Carleton,-2.8,0.188,0.188,0.5,0.0,2.7,5.8,3.3,0.0,0.0,11.1,9.8,44.0,107.0,-0.1,0.0,-0.1,-0.119
