,Season,Player,G,MP,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
20,2013,Swin Cash,34,961,34,118,284,0.415,17,63,0.27,101,221,.457,64,75,.853,43,191,74,31,20,64,101,317
21,2013,Iziane Castro Marques,28,441,9,58,165,0.352,15,46,0.326,43,119,.361,37,51,.725,13,47,29,13,4,37,35,168
22,2013,Tamika Catchings,30,942,30,179,452,0.396,36,112,0.321,143,340,.421,136,158,.861,45,213,71,85,31,51,74,530
23,2013,Tina Charles,29,951,29,218,545,0.4,0,3,0.0,218,542,.402,85,113,.752,98,293,42,27,28,64,57,521
24,2013,Karima Christmas-Kelly,34,913,28,101,271,0.373,30,100,0.3,71,171,.415,60,74,.811,64,141,37,63,11,42,81,292
25,2013,Shameka Christon,33,740,14,82,267,0.307,50,156,0.321,32,111,.288,33,38,.868,10,55,24,16,11,24,55,247
26,2013,Layshia Clarendon,30,582,4,55,166,0.331,7,27,0.259,48,139,.345,9,22,.409,18,54,55,16,1,40,66,126
27,2013,Alysha Clark,33,505,0,48,106,0.453,16,41,0.39,32,65,.492,19,25,.760,32,82,12,14,5,35,50,131
28,2013,Courtney Clements,26,244,0,20,99,0.202,9,39,0.231,11,60,.183,9,12,.750,11,24,8,4,2,7,25,58
29,2013,Marissa Coleman,34,595,3,58,135,0.43,20,50,0.4,38,85,.447,21,33,.636,32,100,34,24,5,31,43,157
30,2013,Monique Currie,34,881,34,121,302,0.401,22,64,0.344,99,238,.416,92,113,.814,33,169,51,39,8,62,100,356
31,2013,Elena Delle Donne,30,941,30,172,404,0.426,42,96,0.438,130,308,.422,157,169,.929,42,167,53,20,54,39,47,543
32,2013,Erika de Souza,34,1016,34,187,338,0.553,0,0,,187,338,.553,63,93,.677,90,337,43,45,61,55,90,437
33,2013,Skylar Diggins,32,845,21,89,271,0.328,19,78,0.244,70,193,.363,75,90,.833,15,61,123,41,8,92,65,272
34,2013,Katie Douglas,4,143,4,21,54,0.389,7,27,0.259,14,27,.519,11,11,1.000,5,11,6,7,2,11,3,60
35,2013,Candice Dupree,32,1057,32,204,396,0.515,0,3,0.0,204,393,.519,78,87,.897,48,204,61,34,13,65,58,486
36,2013,Kelly Faris,24,338,3,18,49,0.367,7,25,0.28,11,24,.458,7,9,.778,12,53,16,7,5,15,32,50
37,2013,Sylvia Fowles,32,1001,32,198,338,0.586,0,0,,198,338,.586,124,181,.685,117,369,12,29,78,66,66,520
38,2013,Briana Gilbreath-Butler,34,763,30,60,152,0.395,13,51,0.255,47,101,.465,15,24,.625,26,109,50,23,15,25,61,148
39,2013,Sasha Goodlett,25,187,1,19,53,0.358,0,0,,19,53,.358,6,7,.857,16,40,4,2,2,10,17,44
40,2013,Angel Goodrich,31,680,16,58,137,0.423,8,32,0.25,50,105,.476,12,22,.545,14,57,91,38,2,52,35,136
41,2013,Kalana Greene,34,888,31,70,172,0.407,4,26,0.154,66,146,.452,30,41,.732,38,126,50,38,13,36,56,174
42,2013,Kelsey Griffin,34,864,34,109,246,0.443,12,39,0.308,97,207,.469,66,90,.733,61,170,32,42,23,34,93,296
43,2013,Brittney Griner,27,699,27,139,250,0.556,0,0,,139,250,.556,63,87,.724,37,171,28,13,81,47,80,341
44,2013,Becky Hammon,1,12,1,1,3,0.333,0,1,0.0,1,2,.500,0,0,,0,1,1,0,0,3,0,2
45,2013,Lindsey Harding,33,1011,33,134,304,0.441,4,22,0.182,130,282,.461,88,116,.759,17,89,170,34,13,82,60,360
46,2013,Amber Harris,30,263,1,27,72,0.375,2,14,0.143,25,58,.431,15,21,.714,11,44,20,4,6,15,26,71
47,2013,Tianna Hawkins,33,321,0,48,91,0.527,5,21,0.238,43,70,.614,11,13,.846,17,52,6,9,4,22,59,112
48,2013,Tiffany Hayes,23,513,4,80,197,0.406,23,61,0.377,57,136,.419,76,102,.745,20,86,39,27,3,40,52,259
49,2013,Aneika Henry-Morello,34,434,1,54,120,0.45,0,0,,54,120,.450,26,34,.765,44,134,16,9,17,26,41,134
50,2013,Allison Hightower,21,672,21,108,255,0.424,24,66,0.364,84,189,.444,28,40,.700,9,65,63,24,7,31,56,268
51,2013,Tayler Hill,34,593,7,63,192,0.328,35,105,0.333,28,87,.322,59,70,.843,8,58,51,23,3,38,30,220
52,2013,Roneeka Hodges,33,567,8,58,150,0.387,41,114,0.36,17,36,.472,7,8,.875,2,40,33,17,2,17,30,164
53,2013,Ebony Hoffman,33,412,0,46,108,0.426,1,14,0.071,45,94,.479,8,9,.889,14,64,33,16,11,22,73,101
54,2013,Quanitra Hollingsworth,7,42,0,5,9,0.556,0,0,,5,9,.556,2,4,.500,2,10,2,2,2,1,8,12
55,2013,Chelsea Hopkins,4,58,0,1,17,0.059,1,4,0.25,0,13,.000,3,4,.750,2,8,10,3,0,5,3,6
56,2013,Alexis Hornbuckle,30,373,1,30,92,0.326,10,36,0.278,20,56,.357,21,30,.700,9,51,38,11,3,38,61,91
57,2013,Charde Houston,34,586,6,78,195,0.4,9,50,0.18,69,145,.476,35,45,.778,20,77,44,17,12,56,101,200
58,2013,Tiffany Jackson-Jones,19,393,10,33,84,0.393,0,0,,33,84,.393,17,26,.654,37,86,13,25,4,27,41,83
59,2013,Jasmine James,16,190,1,18,54,0.333,0,8,0.0,18,46,.391,13,18,.722,5,23,28,14,1,19,18,49
60,2013,Briann January,32,946,32,110,316,0.348,35,98,0.357,75,218,.344,60,74,.811,12,77,118,34,6,79,84,315
61,2013,Rachel Jarry,27,184,0,16,36,0.444,6,10,0.6,10,26,.385,7,9,.778,7,19,11,5,4,13,27,45
62,2013,Chucky Jeffery,2,6,0,0,2,0.0,0,1,0.0,0,1,.000,2,2,1.000,0,1,0,2,0,0,0,2
63,2013,Glory Johnson,29,875,28,152,341,0.446,1,3,0.333,151,338,.447,130,174,.747,95,258,33,30,12,60,71,435
64,2013,Shenise Johnson,33,901,24,144,365,0.395,23,84,0.274,121,281,.431,53,67,.791,40,128,79,42,6,60,55,364
65,2013,Temeka Johnson,32,877,32,114,266,0.429,21,57,0.368,93,209,.445,77,88,.875,13,82,127,28,3,85,68,326
66,2013,Lynetta Kizer,27,266,0,31,69,0.449,0,1,0.0,31,68,.456,9,14,.643,21,57,6,11,5,21,55,71
67,2013,Cathrine Kraayeveld,22,285,0,16,55,0.291,11,40,0.275,5,15,.333,3,4,.750,9,42,12,9,4,10,20,46
68,2013,Jennifer Lacy,32,450,7,45,139,0.324,18,71,0.254,27,68,.397,18,22,.818,12,43,21,7,6,23,60,126
69,2013,Natasha Lacy,3,50,1,2,18,0.111,0,1,0.0,2,17,.118,3,3,1.000,3,15,6,4,0,4,1,7
70,2013,Crystal Langhorne,34,973,34,169,328,0.515,1,8,0.125,168,320,.525,69,106,.651,81,245,45,31,10,79,65,408
71,2013,Erlana Larkins,34,1022,34,103,189,0.545,0,0,,103,189,.545,63,89,.708,104,265,64,48,11,47,100,269
72,2013,Ivory Latta,34,1072,34,158,403,0.392,72,182,0.396,86,221,.389,83,92,.902,12,88,150,29,1,64,67,471
73,2013,Jantel Lavender,34,571,3,107,211,0.507,0,0,,107,211,.507,32,37,.865,49,154,18,19,22,37,52,246
74,2013,Kara Lawson,9,271,6,45,103,0.437,22,48,0.458,23,55,.418,12,14,.857,8,33,38,5,1,22,14,124
75,2013,Camille Smith,34,1030,34,121,277,0.437,13,46,0.283,108,231,.468,114,142,.803,65,161,47,42,9,81,89,369
76,2013,Sancho Lyttle,6,180,6,37,70,0.529,2,5,0.4,35,65,.538,10,15,.667,14,51,15,14,8,13,17,86
77,2013,Anne Marie Armstrong,9,25,0,2,4,0.5,2,4,0.5,0,0,,0,0,,1,4,0,1,0,1,2,6
78,2013,A'dia Mathies,30,276,0,24,68,0.353,4,16,0.25,20,52,.385,16,25,.640,7,20,23,9,2,17,35,68
79,2013,Janel McCarville,32,700,32,79,162,0.488,6,14,0.429,73,148,.493,37,46,.804,38,137,92,32,21,42,59,201
80,2013,Angel McCoughtry,33,1036,32,246,596,0.413,23,113,0.204,223,483,.462,196,238,.824,58,176,146,89,24,134,90,711
81,2013,Nadirah McKenith,32,282,0,29,78,0.372,7,22,0.318,22,56,.393,25,34,.735,4,36,33,19,2,22,21,90
82,2013,Emma Meesseman,34,498,1,66,148,0.446,0,2,0.0,66,146,.452,17,21,.810,40,106,42,19,24,29,54,149
83,2013,Leilani Mitchell,34,633,9,54,133,0.406,32,85,0.376,22,48,.458,30,35,.857,18,71,66,26,4,34,37,170
84,2013,Alex Montgomery,34,782,0,86,224,0.384,13,43,0.302,73,181,.403,22,26,.846,36,177,57,22,8,57,75,207
85,2013,Renee Montgomery,23,625,18,81,222,0.365,36,110,0.327,45,112,.402,35,39,.897,7,41,71,18,1,56,39,233
86,2013,Jessica Moore,2,8,0,0,1,0.0,0,0,,0,1,.000,0,0,,0,2,0,0,0,1,2,0
87,2013,Lindsey Moore,23,130,0,8,31,0.258,3,12,0.25,5,19,.263,3,4,.750,0,13,24,3,0,12,5,22
88,2013,Maya Moore,34,1068,34,233,458,0.509,72,159,0.453,161,299,.538,90,102,.882,59,210,101,59,33,57,97,628
89,2013,Shay Murphy,34,379,0,38,130,0.292,10,58,0.172,28,72,.389,19,24,.792,29,64,10,21,0,13,32,105
90,2013,Nneka Ogwumike,34,878,34,192,339,0.566,2,5,0.4,190,334,.569,109,132,.826,95,258,45,50,33,66,101,495
91,2013,Jenna O'Hea,29,398,0,28,64,0.438,20,40,0.5,8,24,.333,10,15,.667,12,50,31,10,6,17,38,86
92,2013,Courtney Paris,23,276,2,41,89,0.461,0,1,0.0,41,88,.466,6,9,.667,41,95,11,7,16,12,36,88
93,2013,Candace Parker,31,889,31,208,422,0.493,9,35,0.257,199,387,.514,131,172,.762,44,269,117,40,57,71,42,556
94,2013,Jia Perkins,34,1037,33,181,452,0.4,45,116,0.388,136,336,.405,64,74,.865,26,107,69,80,10,49,58,471
95,2013,Devereaux Peters,34,631,2,59,149,0.396,0,0,,59,149,.396,23,27,.852,52,156,37,24,34,30,56,141
96,2013,Erin Phillips,18,383,6,36,98,0.367,23,48,0.479,13,50,.260,12,16,.750,4,19,29,15,1,14,22,107
97,2013,Plenette Pierson,32,883,27,147,367,0.401,0,7,0.0,147,360,.408,77,107,.720,63,186,80,16,20,79,68,371
98,2013,Jeanette Pohlen-Mavunga,13,191,0,13,38,0.342,9,24,0.375,4,14,.286,6,6,1.000,6,25,4,6,1,10,11,41
99,2013,Cappie Pondexter,30,1027,30,171,475,0.36,38,103,0.369,133,372,.358,127,156,.814,15,135,119,31,4,104,50,507
100,2013,Chelsea Poppens,8,63,0,4,9,0.444,0,0,,4,9,.444,1,4,.250,9,17,1,1,0,2,11,9
101,2013,Nicole Powell,32,715,20,73,180,0.406,38,105,0.362,35,75,.467,22,27,.815,31,119,41,24,6,29,54,206
102,2013,Armintie Herrington,28,838,26,78,167,0.467,0,0,,78,167,.467,39,66,.591,43,95,67,65,3,52,55,195
103,2013,Epiphanny Prince,31,930,31,148,394,0.376,61,154,0.396,87,240,.363,108,120,.900,18,84,93,51,12,43,45,465
104,2013,Allie Quigley,34,318,0,48,152,0.316,17,54,0.315,31,98,.316,16,18,.889,7,24,22,12,4,20,23,129
105,2013,Noelle Quinn,34,870,15,70,198,0.354,13,56,0.232,57,142,.401,32,38,.842,21,165,56,28,8,42,39,185
106,2013,Ruth Riley,16,121,0,6,19,0.316,2,5,0.4,4,14,.286,4,6,.667,3,12,3,3,4,8,25,18
107,2013,Ashley Robinson,21,200,0,13,29,0.448,0,0,,13,29,.448,6,10,.600,11,29,7,1,8,23,32,32
108,2013,Danielle Robinson,25,812,25,115,259,0.444,0,6,0.0,115,253,.455,51,64,.797,19,78,168,34,4,64,49,281
109,2013,Sugar Rodgers,28,212,0,19,60,0.317,10,32,0.313,9,28,.321,4,7,.571,11,40,14,15,9,12,32,52
110,2013,Tierra Ruffin-Pratt,34,503,0,51,142,0.359,1,7,0.143,50,135,.370,47,60,.783,33,95,26,22,8,22,57,150
111,2013,Nakia Sanford,15,153,0,8,27,0.296,0,0,,8,27,.296,9,16,.563,12,30,8,1,4,12,28,25
112,2013,Katie Smith,34,904,30,76,203,0.374,28,89,0.315,48,114,.421,28,33,.848,9,64,61,24,6,43,53,208
113,2013,Michelle Snow,34,571,18,73,154,0.474,0,0,,73,154,.474,28,34,.824,50,163,20,16,25,34,78,174
114,2013,Shekinna Stricklen,34,797,21,131,319,0.411,54,157,0.344,77,162,.475,25,39,.641,28,96,28,25,13,40,54,341
115,2013,Carolyn Swords,16,181,2,26,42,0.619,0,0,,26,42,.619,7,9,.778,16,41,10,8,12,14,33,59
116,2013,Diana Taurasi,32,1032,32,200,439,0.456,69,199,0.347,131,240,.546,182,213,.854,18,134,197,22,15,116,103,651
117,2013,Penny Taylor,10,161,3,25,53,0.472,8,19,0.421,17,34,.500,26,27,.963,6,21,17,8,1,6,7,84
118,2013,Jasmine Thomas,34,935,29,120,334,0.359,16,74,0.216,104,260,.400,32,46,.696,24,103,106,29,9,71,63,288
119,2013,Krystal Thomas,34,477,3,33,64,0.516,0,0,,33,64,.516,13,31,.419,39,140,7,8,17,32,90,79
120,2013,Tina Thompson,34,976,34,154,376,0.41,60,162,0.37,94,214,.439,111,127,.874,40,198,39,18,22,50,79,479
121,2013,Erin Thorn,6,67,0,2,12,0.167,1,6,0.167,1,6,.167,2,2,1.000,0,3,4,2,1,5,2,7
122,2013,Joslyn Tinkle,6,11,0,0,3,0.0,0,2,0.0,0,1,.000,0,0,,1,3,0,0,0,0,1,0
123,2013,Kristi Toliver,34,1019,34,181,396,0.457,49,128,0.383,132,268,.493,69,83,.831,18,87,114,43,6,65,86,480
124,2013,Courtney Vandersloot,33,985,33,106,268,0.396,17,56,0.304,89,212,.420,60,72,.833,10,106,184,46,28,82,86,289
125,2013,Kia Vaughn,34,680,15,99,233,0.425,0,1,0.0,99,232,.427,35,46,.761,50,176,22,24,37,52,78,233
126,2013,Ashley Walker,7,55,0,5,17,0.294,2,8,0.25,3,9,.333,1,1,1.000,9,16,2,2,3,6,4,13
127,2013,Lindsay Whalen,34,1005,34,198,407,0.486,1,9,0.111,197,398,.495,108,138,.783,22,148,197,26,2,74,67,505
128,2013,Tan White,22,549,12,84,255,0.329,15,76,0.197,69,179,.385,20,27,.741,17,61,44,34,6,52,59,203
129,2013,Davellyn Whyte,29,433,4,42,130,0.323,18,60,0.3,24,70,.343,28,37,.757,18,55,52,20,7,42,36,130
130,2013,Candice Wiggins,32,876,31,103,284,0.363,57,157,0.363,46,127,.362,61,77,.792,27,92,63,39,7,59,93,324
131,2013,Kamiko Williams,34,453,18,39,121,0.322,6,23,0.261,33,98,.337,4,7,.571,16,73,32,24,8,30,38,88
132,2013,Le'coe Willingham,34,755,28,56,132,0.424,14,46,0.304,42,86,.488,15,21,.714,45,142,27,27,11,42,83,141
133,2013,Riquna Williams,27,612,6,139,350,0.397,45,118,0.381,94,232,.405,99,110,.900,14,64,49,27,7,40,59,422
134,2013,Julie Wojta,3,25,0,2,2,1.0,0,0,,2,2,1.000,2,3,.667,2,6,1,3,0,3,1,6
135,2013,Monica Wright,33,743,3,110,257,0.428,10,39,0.256,100,218,.459,68,86,.791,20,96,76,34,6,58,90,298
136,2013,Tanisha Wright,34,1050,34,146,332,0.44,13,46,0.283,133,286,.465,100,117,.855,29,127,138,38,7,98,90,405
137,2013,Tamera Young,33,596,8,81,190,0.426,0,1,0.0,81,189,.429,23,38,.605,43,125,21,17,5,22,61,185
138,2013,Toni Young,31,344,10,58,122,0.475,0,1,0.0,58,121,.479,12,18,.667,24,58,14,9,10,26,57,128
139,2013,Shavonte Zellous,29,908,29,146,352,0.415,39,112,0.348,107,240,.446,96,123,.780,27,100,48,27,21,54,93,427
140,2013,Sharnee Zoll,19,184,0,6,28,0.214,0,6,0.0,6,22,.273,5,8,.625,0,14,33,3,0,16,15,17
141,2013,Jasmine Hassell,22,162,0,13,47,0.277,0,1,0.0,13,46,.283,8,17,.471,10,19,8,4,1,7,22,34
142,2013,DeLisha Milton-Jones,26,622,17,82,206,0.398,5,24,0.208,77,182,.423,43,61,.705,37,109,49,19,10,42,67,212
143,2013,Kayla Pedersen,34,431,5,39,101,0.386,0,1,0.0,39,100,.390,23,34,.676,32,100,31,21,14,28,52,101
144,2013,Samantha Prahalis,11,109,2,8,25,0.32,0,5,0.0,8,20,.400,2,2,1.000,1,10,17,4,1,13,18,18
145,2013,Avery Warley-Talbert,22,215,5,17,41,0.415,0,0,,17,41,.415,8,10,.800,25,69,2,8,7,11,33,42
0,2014,Farhiya Abdi,17,142,0,19,44,0.432,1,7,0.143,18,37,.486,3,3,1.000,3,9,5,1,0,6,15,42
1,2014,Danielle Adams,34,700,14,135,332,0.407,39,127,0.307,96,205,.468,63,79,.797,42,141,32,22,24,43,102,372
2,2014,Matee Ajavon,24,220,1,15,54,0.278,1,9,0.111,14,45,.311,21,29,.724,10,18,16,11,1,22,29,52
3,2014,Kayla Alexander,33,298,0,33,76,0.434,0,0,,33,76,.434,26,31,.839,27,66,6,4,10,22,39,92
4,2014,Jayne Appel-Marinelli,34,843,34,70,130,0.538,1,1,1.0,69,129,.535,26,43,.605,66,270,73,16,30,47,95,167
5,2014,Seimone Augustus,24,749,24,170,333,0.511,12,36,0.333,158,297,.532,44,52,.846,13,87,58,10,2,39,23,396
6,2014,Mistie Bass,34,493,0,58,114,0.509,0,0,,58,114,.509,32,48,.667,41,110,18,16,13,24,52,148
7,2014,Vicki Baugh,33,266,0,33,56,0.589,0,0,,33,56,.589,16,22,.727,36,95,5,11,7,16,55,82
8,2014,Alana Beard,33,913,33,119,257,0.463,8,28,0.286,111,229,.485,35,47,.745,19,86,84,37,15,59,86,281
9,2014,Alex Bentley,34,872,30,174,402,0.433,31,96,0.323,143,306,.467,37,49,.755,7,58,126,44,3,68,91,416
10,2014,Tiffany Bias,17,68,0,7,18,0.389,2,6,0.333,5,12,.417,2,6,.333,0,3,6,5,0,12,12,18
11,2014,Sue Bird,33,963,33,129,334,0.386,39,113,0.345,90,221,.407,54,65,.831,6,72,133,26,1,75,32,351
12,2014,Kelsey Bone,34,793,26,137,304,0.451,0,3,0.0,137,301,.455,43,65,.662,57,181,46,22,16,67,103,317
13,2014,DeWanna Bonner,34,994,34,129,281,0.459,24,86,0.279,105,195,.538,71,91,.780,35,139,79,49,15,47,43,353
14,2014,Gennifer Brandon,16,122,2,11,33,0.333,0,0,,11,33,.333,6,13,.462,11,41,3,3,7,10,6,28
15,2014,Kara Braxton,4,31,0,4,8,0.5,0,0,,4,8,.500,2,2,1.000,1,4,3,1,1,4,1,10
16,2014,Jessica Breland,32,849,32,135,293,0.461,0,3,0.0,135,290,.466,41,54,.759,63,219,61,29,58,70,90,311
17,2014,Rebekkah Brunson,11,303,11,32,81,0.395,0,0,,32,81,.395,15,21,.714,27,90,17,3,8,10,20,79
18,2014,Heather Butler,11,38,0,1,9,0.111,1,6,0.167,0,3,.000,3,4,.750,1,3,3,0,0,5,7,6
19,2014,Kelley Cain,8,45,0,4,16,0.25,0,0,,4,16,.250,3,4,.750,5,12,1,2,4,3,9,11
20,2014,Essence Carson,26,365,11,35,99,0.354,7,24,0.292,28,75,.373,10,12,.833,9,43,23,9,4,26,23,87
21,2014,Sydney Carter,23,287,0,23,80,0.288,4,24,0.167,19,56,.339,23,31,.742,6,21,30,8,3,33,21,73
22,2014,Tamika Catchings,16,430,16,90,202,0.446,14,38,0.368,76,164,.463,64,81,.790,21,102,30,27,13,33,30,258
23,2014,Tina Charles,34,1119,34,236,511,0.462,0,0,,236,511,.462,118,157,.752,89,320,74,44,30,77,57,590
24,2014,Karima Christmas-Kelly,34,736,3,69,201,0.343,27,70,0.386,42,131,.321,71,94,.755,47,121,29,30,9,25,70,236
25,2014,Shameka Christon,31,338,0,38,107,0.355,25,81,0.309,13,26,.500,12,15,.800,9,40,6,7,4,8,33,113
26,2014,Layshia Clarendon,29,398,3,49,122,0.402,6,19,0.316,43,103,.417,17,24,.708,12,42,34,11,0,28,33,121
27,2014,Alysha Clark,34,561,22,56,125,0.448,14,57,0.246,42,68,.618,16,23,.696,26,73,20,16,10,24,64,142
28,2014,Courtney Clements,33,376,1,36,99,0.364,4,23,0.174,32,76,.421,12,12,1.000,14,55,22,12,2,13,32,88
29,2014,Marissa Coleman,34,815,32,106,271,0.391,43,113,0.381,63,158,.399,49,60,.817,28,112,37,27,11,40,68,304
30,2014,Nadia Colhado,16,127,0,21,42,0.5,0,0,,21,42,.500,2,7,.286,4,29,1,5,6,8,23,44
31,2014,Anna Cruz,34,922,34,109,236,0.462,17,49,0.347,92,187,.492,27,39,.692,14,118,121,44,9,72,61,262
32,2014,Monique Currie,34,804,28,103,262,0.393,19,83,0.229,84,179,.469,111,140,.793,29,157,52,36,5,49,90,336
33,2014,Damiris Dantas,30,655,23,71,139,0.511,1,1,1.0,70,138,.507,38,50,.760,46,152,36,15,11,24,62,181
34,2014,Elena Delle Donne,16,408,9,91,212,0.429,20,55,0.364,71,157,.452,84,90,.933,22,64,18,9,24,12,22,286
35,2014,Erika de Souza,33,986,33,192,352,0.545,0,0,,192,352,.545,72,102,.706,97,286,39,37,47,58,93,456
36,2014,Skylar Diggins,34,1192,34,232,547,0.424,33,116,0.284,199,431,.462,186,221,.842,25,86,170,50,20,97,88,683
37,2014,Stefanie Dolson,34,627,1,87,177,0.492,0,3,0.0,87,174,.500,30,37,.811,31,149,42,12,37,58,91,204
38,2014,Katie Douglas,32,1040,32,133,372,0.358,63,177,0.356,70,195,.359,89,105,.848,25,106,69,30,13,71,56,418
39,2014,Celine Dumerc,28,527,11,28,95,0.295,12,52,0.231,16,43,.372,25,36,.694,16,56,112,30,2,58,54,93
40,2014,Candice Dupree,34,1062,34,210,394,0.533,0,0,,210,394,.533,73,86,.849,41,257,80,29,18,48,47,493
41,2014,Aaryn Ellenberg,2,1,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0
42,2014,Kelly Faris,25,192,0,8,33,0.242,4,15,0.267,4,18,.222,8,10,.800,6,29,9,3,2,7,18,28
43,2014,Jamierra Faulkner,34,694,18,96,265,0.362,13,49,0.265,83,216,.384,62,74,.838,11,68,120,33,7,81,66,267
44,2014,Sylvia Fowles,20,596,18,101,185,0.546,0,0,,101,185,.546,65,83,.783,45,203,11,28,41,57,66,267
45,2014,Markeisha Gatling,29,319,1,46,71,0.648,0,0,,46,71,.648,16,22,.727,23,69,1,3,13,20,64,108
46,2014,Briana Gilbreath-Butler,6,36,0,1,6,0.167,0,2,0.0,1,4,.250,0,0,,0,5,0,1,1,2,3,2
47,2014,Sasha Goodlett,34,440,15,44,97,0.454,0,0,,44,97,.454,26,36,.722,26,78,11,11,17,21,52,114
48,2014,Angel Goodrich,28,181,0,12,24,0.5,1,2,0.5,11,22,.500,4,7,.571,2,10,23,8,0,20,13,29
49,2014,Kalana Greene,20,78,0,6,15,0.4,0,2,0.0,6,13,.462,3,4,.750,0,11,1,7,0,0,9,15
50,2014,Nikki Greene,11,38,0,2,10,0.2,0,0,,2,10,.200,1,1,1.000,3,11,0,1,1,5,10,5
51,2014,Kelsey Griffin,31,594,10,52,159,0.327,8,30,0.267,44,129,.341,24,34,.706,58,159,25,39,15,20,73,136
52,2014,Brittney Griner,34,1045,34,219,379,0.578,0,0,,219,379,.578,93,116,.802,62,271,56,22,129,65,109,531
53,2014,Sandrine Gruda,34,409,0,51,130,0.392,0,0,,51,130,.392,26,39,.667,40,102,19,13,5,45,43,128
54,2014,Becky Hammon,32,784,32,91,218,0.417,47,118,0.398,44,100,.440,35,35,1.000,3,45,135,13,4,53,37,264
55,2014,Lindsey Harding,31,705,10,70,210,0.333,5,22,0.227,65,188,.346,33,42,.786,14,55,98,32,1,45,50,178
56,2014,Bria Hartley,34,921,29,116,305,0.38,33,101,0.327,83,204,.407,64,82,.780,19,72,105,24,2,85,60,329
57,2014,Jasmine Hassell,2,21,0,3,5,0.6,0,0,,3,5,.600,0,0,,0,0,1,3,0,2,5,6
58,2014,Tianna Hawkins,34,360,0,57,119,0.479,5,17,0.294,52,102,.510,23,32,.719,49,103,17,14,7,33,69,142
59,2014,Tiffany Hayes,34,966,32,143,307,0.466,40,112,0.357,103,195,.528,111,146,.760,31,101,86,34,9,40,83,437
60,2014,Aneika Henry-Morello,34,435,4,64,110,0.582,0,0,,64,110,.582,25,37,.676,47,115,9,7,23,32,59,153
61,2014,Allison Hightower,14,335,10,41,104,0.394,6,27,0.222,35,77,.455,20,22,.909,10,31,20,18,4,13,34,108
62,2014,Tayler Hill,5,39,0,1,13,0.077,1,7,0.143,0,6,.000,2,2,1.000,0,1,2,1,0,0,0,5
63,2014,Roneeka Hodges,34,720,34,64,185,0.346,29,112,0.259,35,73,.479,23,29,.793,19,60,47,17,5,20,68,180
64,2014,Ebony Hoffman,8,68,0,6,18,0.333,0,1,0.0,6,17,.353,0,0,,6,14,4,5,0,6,12,12
65,2014,Jordan Hooper,34,646,1,68,192,0.354,46,140,0.329,22,52,.423,15,21,.714,23,81,19,12,7,28,46,197
66,2014,Charde Houston,17,142,0,23,51,0.451,1,8,0.125,22,43,.512,9,13,.692,6,17,10,9,6,15,25,56
67,2014,Natasha Howard,34,576,15,98,221,0.443,0,1,0.0,98,220,.445,41,69,.594,52,104,21,26,23,52,87,237
68,2014,Tiffany Jackson-Jones,7,71,0,6,15,0.4,0,0,,6,15,.400,3,4,.750,3,13,1,4,1,4,9,15
69,2014,Briann January,31,895,31,109,282,0.387,36,94,0.383,73,188,.388,66,75,.880,12,50,116,38,9,71,73,320
70,2014,Chucky Jeffery,15,72,0,7,17,0.412,0,1,0.0,7,16,.438,1,4,.250,3,15,3,6,1,4,7,15
71,2014,Anete Jekabsone-Zogota,32,341,0,31,97,0.32,15,49,0.306,16,48,.333,10,10,1.000,2,17,30,5,0,24,31,87
72,2014,Glory Johnson,33,1070,33,173,385,0.449,0,3,0.0,173,382,.453,139,183,.760,95,305,46,45,13,87,107,485
73,2014,Shenise Johnson,30,537,1,68,170,0.4,16,43,0.372,52,127,.409,29,35,.829,30,99,43,29,3,32,29,181
74,2014,Temeka Johnson,34,578,3,73,202,0.361,17,50,0.34,56,152,.368,35,38,.921,8,72,110,24,2,53,41,198
75,2014,Lynetta Kizer,31,280,1,53,123,0.431,0,0,,53,123,.431,13,21,.619,29,75,2,9,8,25,57,119
76,2014,Ewelina Kobryn,20,137,0,10,35,0.286,0,4,0.0,10,31,.323,11,18,.611,6,22,3,6,2,6,24,31
77,2014,Jennifer Lacy,34,357,1,41,111,0.369,19,59,0.322,22,52,.423,18,31,.581,18,50,11,6,4,28,65,119
78,2014,Natasha Lacy,11,82,0,7,14,0.5,0,2,0.0,7,12,.583,3,8,.375,0,9,10,11,0,3,4,17
79,2014,Crystal Langhorne,34,983,34,180,315,0.571,2,3,0.667,178,312,.571,75,114,.658,57,253,34,21,12,68,76,437
80,2014,Erlana Larkins,33,1044,33,124,207,0.599,0,0,,124,207,.599,73,102,.716,99,303,84,64,27,74,105,321
81,2014,Ivory Latta,34,1079,33,140,354,0.395,81,215,0.377,59,139,.424,75,90,.833,17,81,112,24,1,66,55,436
82,2014,Jantel Lavender,34,963,27,174,330,0.527,1,5,0.2,173,325,.532,54,68,.794,66,213,51,17,27,66,66,403
83,2014,Kara Lawson,28,610,4,69,182,0.379,29,86,0.337,40,96,.417,29,31,.935,11,81,69,8,1,35,30,196
84,2014,Tricia Liston,25,181,0,18,45,0.4,14,30,0.467,4,15,.267,4,6,.667,3,28,8,1,3,3,13,54
